-5	1	0	1	0
-4.875	1	0	1	0
-4.75	1	0	1	0
-4.625	1	0	1	0
-4.5	1	0	1	0
-4.375	1	0	1	0
-4.25	1	0	1	0
-4.125	1	0	1	0
-4	1	0	1	0
-3.875	1	0	1	0
-3.75	1	6.914024197612889e-08	0.9999999403953552	-1.490116261493313e-07
-3.625	0.9999997615814209	3.375546668848983e-07	0.9999995827674866	-1.490116261493313e-07
-3.5	0.9999989867210388	1.187328962259926e-06	0.9999986290931702	0
-3.375	0.9999962449073792	4.478893515624804e-06	0.9999945759773254	-4.470348926588485e-07
-3.25	0.9999866485595703	1.577753391757142e-05	0.9999812245368958	-1.490116261493313e-07
-3.125	0.9999563097953796	5.173106183065102e-05	0.9999389052391052	0
-3	0.9998659491539001	0.0001589063322171569	0.9998120665550232	-5.96046561440744e-07
-2.875	0.9996147155761719	0.000456143548944965	0.9994604587554932	-4.470348926588485e-07
-2.75	0.9989723563194275	0.001216018456034362	0.9985620975494385	1.490115778324252e-06
-2.625	0.997467577457428	0.002999064978212118	0.9964569211006165	1.490115778324252e-06
-2.5	0.99425208568573	0.006815111730247736	0.9919649362564087	6.854525054222904e-06
-2.375	0.9880370497703552	0.01421850547194481	0.9833018779754639	2.503382711438462e-05
-2.25	0.9772305488586426	0.02718129195272923	0.9682956337928772	6.973646668484434e-05
-2.125	0.9603718519210815	0.04764073714613914	0.9450246095657349	0.0001609273604117334
-2	0.9367271661758423	0.07684064656496048	0.9126659035682678	0.0003078390436712652
-1.875	0.9066622257232666	0.1148567497730255	0.8719890117645264	0.000502416689414531
-1.75	0.8714753985404968	0.1606731116771698	0.8250569701194763	0.0007294544484466314
-1.625	0.832757294178009	0.2128397673368454	0.7742773294448853	0.0009829854825511575
-1.5	0.7926390171051025	0.2685694694519043	0.7225606441497803	0.0009710691520012915
-1.375	0.7534074783325195	0.3254751265048981	0.6729974746704102	0.0009874539682641625
-1.25	0.7152940034866333	0.3830411732196808	0.6258110404014587	0.0009487259667366743
-1.125	0.6783750057220459	0.4411977231502533	0.5811813473701477	0.001461376785300672
-1	0.6431440711021423	0.49974125623703	0.5390436053276062	-4.42568416474387e-05
-0.875	0.6081948280334473	0.5585232973098755	0.4993385076522827	0.004232219886034727
-0.75	0.576341450214386	0.6172635555267334	0.4621263742446899	-0.001099649467505515
-0.625	0.5450454354286194	0.6762608885765076	0.4275466799736023	-0.0001283023011637852
-0.5	0.5140969753265381	0.734371542930603	0.3954218924045563	0.0091967498883605
-0.375	0.4875058829784393	0.7902325987815857	0.3658022284507751	0.0004291166551411152
-0.25	0.4639581441879272	0.8442436456680298	0.3402966260910034	-0.006980649661272764
-0.125	0.4397947788238525	0.8911692500114441	0.3194847106933594	0.02245001867413521
0	0.4277232885360718	0.9231250882148743	0.3050738573074341	0.004472306463867426
0.125	0.4235954880714417	0.9340665340423584	0.3002346456050873	-0.001560340402647853
0.25	0.4253852367401123	0.9289757609367371	0.3024216592311859	0.001827704370953143
0.375	0.4246456027030945	0.9295423626899719	0.3022786974906921	0.006736671552062035
0.5	0.4234344959259033	0.9294761419296265	0.3023760914802551	0.0175383985042572
0.625	0.4228573143482208	0.9293316006660461	0.302510529756546	0.02342362701892853
0.75	0.422711044549942	0.9291051030158997	0.3026467859745026	0.02576027624309063
0.875	0.4222533106803894	0.9288030862808228	0.3027241826057434	0.03019148856401443
1	0.4202423095703125	0.9283950924873352	0.3027673661708832	0.04725689813494682
1.125	0.4142751097679138	0.9283161759376526	0.3028147220611572	0.09770207107067108
1.25	0.4009972810745239	0.9285413026809692	0.3028114438056946	0.2116897106170654
1.375	0.3771757483482361	0.9285810589790344	0.3029284179210663	0.4270072281360626
1.5	0.341209352016449	0.928811252117157	0.3029783070087433	0.7781714797019958
1.625	0.3002122640609741	0.928838312625885	0.3030362129211426	1.226671934127808
1.75	0.2764340043067932	0.9287393689155579	0.3030986487865448	1.515998601913452
1.875	0.2661989033222198	0.9286180734634399	0.3030621707439423	1.647747159004211
2	0.2629885077476501	0.9279146790504456	0.3029839694499969	1.689568758010864
2.125	0.2626214623451233	0.9271143078804016	0.3028600513935089	1.693434476852417
2.25	0.262536883354187	0.9242067337036133	0.3018482625484467	1.686195969581604
2.375	0.2627435624599457	0.9215832948684692	0.3009762465953827	1.676208972930908
2.5	0.2607077658176422	0.9077402949333191	0.2964889109134674	1.665879249572754
2.625	0.25847989320755	0.8958765268325806	0.2923070192337036	1.660404443740845
2.75	0.2469417452812195	0.8356631398200989	0.2739852368831635	1.658407211303711
2.875	0.232677087187767	0.7630159258842468	0.2515071332454681	1.652652978897095
3	0.1862243413925171	0.4815214574337006	0.1821785271167755	1.625890851020813
3.125	0.1412118971347809	0.1405247747898102	0.1197912395000458	1.546216011047363
3.25	0.1270671933889389	0.01761632971465588	0.1023465692996979	1.52216112613678
3.375	0.1252486556768417	0.002107215812429786	0.1002789810299873	1.521591901779175
3.5	0.1250280439853668	0.0002377209602855146	0.1000314652919769	1.521584033966064
3.625	0.1250031888484955	2.69063857558649e-05	0.1000035554170609	1.521582365036011
3.75	0.1250003576278687	3.003420943059609e-06	0.1000003963708878	1.52158260345459
3.875	0.1250000298023224	3.377827226813679e-07	0.1000000536441803	1.521583199501038
4	0.125	1.581446440468426e-08	0.1000000089406967	1.521582841873169
4.125	0.125	0	0.1000000089406967	1.521582841873169
4.25	0.125	0	0.1000000089406967	1.521582841873169
4.375	0.125	0	0.1000000089406967	1.521582841873169
4.5	0.125	0	0.1000000089406967	1.521582841873169
